,Listing ID,S,Sub Type,St#,St Name,City,MLS Area,SLC,L/C Price,Price Per Square Foot,Br/Ba,Sqft,YrBuilt,LSqft/Ac,DOM/CDOM,View YN,Pool Private YN,BAC,Contract Status Change Date,MLS,County 
1,OC19161999,S,SFR/D,6041,Palo Alto DR  ,HB,15,STD,"$1,145,000 ",$435.20 ,"5/3,0,0,0",2631/A,1966/ASR,"6,000/0.1377",4-Apr,Y,Y,2.5,9/9/19,CRMLSM,Orange
1,OC19193268,S,SFR/D,443,Lake ST  ,HB,15,STD,"$1,162,500 ",$567.35 ,"3/2,0,1,0",2049/A,2000/ASR,"2,938/0.0674",26/126,N,N,2.5,9/25/19,CRMLSM,Orange
1,OC19131274,S,SFR/D,5262,Allstone DR  ,HB,15,STD,"$1,175,000 ",$486.14 ,"4/2,0,1,0",2417/A,1977/ASR,"6,000/0.1377",50/50,Y,N,2.5,9/3/19,CRMLSM,Orange
1,OC19161553,S,SFR/D,19442,Surfdale LN  ,HB,15,STD,"$1,230,000 ",$434.32 ,"6/3,0,0,0",2832/A,1969/ASR,"6,510/0.1494",41/41,N,Y,2.5,9/19/19,CRMLSM,Orange
1,OC19138515,S,SFR/D,612,11th ST  ,HB,15,STD,"$1,235,000 ",$600.10 ,"3/2,0,1,0",2058/A,1999/ASR,"2,875/0.066",2-Feb,N,N,3.5,5/28/19,CRMLSM,Orange
1,OC19121128,S,SFR/D,1749,Main ST  ,HB,15,STD,"$1,250,000 ",$506.07 ,"4/2,0,1,0",2470/A,1994/ASR,"5,875/0.1349",7-Jul,Y,N,2.5,6/28/19,CRMLSM,Orange
1,OC19113112,S,SFR/D,5291,Glenroy DR  ,HB,15,STD,"$1,250,000 ",$520.83 ,"4/2,1,0,0",2400/E,1966/ASR,"6,500/0.1492",29/29,Y,Y,2.5,7/15/19,CRMLSM,Orange
1,OC19098725,S,SFR/D,603,21st ST  ,HB,15,STD,"$1,255,000 ",$475.20 ,"3/2,0,1,0",2641/A,1990/ASR,"2,875/0.066",7-Jul,Y,N,2.5,6/5/19,CRMLSM,Orange
1,OC19167448,S,SFR/A,427,20th ST  ,HB,15,STD,"$1,275,000 ",$638.46 ,"3/2,0,1,0",1997/A,1980/ASR,"2,938/0.0674",16/16,Y,N,2.5,9/3/19,CRMLSM,Orange
1,OC19121799,S,SFR/D,6742,Gate Hill CIR  ,HB,15,STD,"$1,290,000 ",$588.24 ,"4/2,0,1,0",2193/A,1972/ASR,"7,020/0.1612",7-Jul,N,N,2.5,7/15/19,CRMLSM,Orange
1,OC19134524,S,SFR/D,514,12th ST  ,HB,15,STD,"$1,300,000 ",$628.02 ,"3/2,0,1,0",2070/A,1989/ASR,"2,910/0.0668",4-Apr,Y,N,2.5,7/11/19,CRMLSM,Orange
1,OC19131345,S,SFR/D,1901,Park ST  ,HB,15,STD,"$1,300,000 ",$474.28 ,"4/3,0,1,0",2741/A,1991/ASR,"4,738/0.1088",10-Oct,Y,N,2.5,8/2/19,CRMLSM,Orange
1,OC19124188,S,SFR/D,18302,Rain CIR  ,HB,15,STD,"$1,300,000 ",$497.13 ,"4/3,0,0,0",2615/A,1980/ASR,"6,000/0.1377",48/48,Y,Y,2.5,7/31/19,CRMLSM,Orange
1,OC19106883,S,SFR/D,616,22nd ST  ,HB,15,STD,"$1,320,000 ",$489.61 ,"3/3,0,1,0",2696/A,1995/ASR,"2,875/0.066",5-May,N,N,2.5,6/3/19,CRMLSM,Orange
1,OC19136421,S,SFR/D,421,11th ST  ,HB,15,STD,"$1,324,150 ",$542.68 ,"3/2,0,1,0",2440/A,2001/ASR,"2,875/0.066",6-Jun,N,N,2.5,7/18/19,CRMLSM,Orange
1,OC19137431,S,SFR/D,17512,Crown CIR  ,HB,15,STD,"$1,379,000 ",$522.94 ,"4/3,0,0,0",2637/A,1976/PUB,"8,929/0.205",7-Jul,Y,Y,2.5,7/23/19,CRMLSM,Orange
1,OC19110188,S,SFR/D,206,6th ST  ,HB,15,STD,"$1,415,000 ",$544.23 ,"3/2,0,2,0",2600/E,1988/ASR,"2,938/0.0674",59/59,Y,N,2.5,8/12/19,CRMLSM,Orange
1,OC19110071,S,SFR/D,17671,Helenbrook LN  ,HB,15,STD,"$1,425,000 ",$564.36 ,"4/3,0,0,0",2525/A,1989/ASR,"6,600/0.1515",0/0,N,N,1.75,5/10/19,CRMLSM,Orange
1,OC19143730,S,SFR/D,620,22nd ST  ,HB,15,STD,"$1,450,000 ",$524.41 ,"3/3,0,1,0",2765/A,1995/SLR,"2,938/0.0674",24/24,Y,N,2.5,8/19/19,CRMLSM,Orange
1,OC19104645,S,SFR/D,405,22nd ST  ,HB,15,STD,"$1,455,000 ",$533.55 ,"3/3,0,1,0",2727/AP,1993/ASR,"2,950/0.0677",7-Jul,Y,N,2.5,6/24/19,CRMLSM,Orange
1,OC19123435,S,SFR/D,514,14th ST  ,HB,15,"STD,TRUS","$1,538,000 ",$591.54 ,"3/2,0,2,0",2600/A,1988/PUB,"2,875/0.066",7-Jul,Y,N,2.5,7/2/19,CRMLSM,Orange
1,OC19189492,S,SFR/D,19204,Redford LN  ,HB,15,STD,"$1,715,000 ",$590.77 ,"4/3,0,0,0",2903/A,2000/ASR,"5,831/0.1339",15/15,Y,N,2,9/24/19,CRMLSM,Orange
1,OC19150428,S,SFR/D,113,18th ST  ,HB,15,STD,"$1,950,000 ",$696.43 ,"4/3,0,1,0",2800/A,2004/ASR,"2,938/0.0674",0/0,Y,N,2.5,6/25/19,CRMLSM,Orange
1,OC19170961,S,SFR/D,16551,Landau LN  ,HB,16,STD,"$600,000 ",$271.86 ,"4/3,0,0,0",2207/E,1962/ASR,"6,000/0.1377",43/43,N,N,2,9/10/19,CRMLSM,Orange
1,OC19121270,S,SFR/D,11818,Wisteria AVE  ,FV,16,STD,"$630,000 ",$454.55 ,"4/2,0,0,0",1386/A,1966/ASR,"7,194/0.1652",9-Jul,N,N,2.5,6/25/19,CRMLSM,Orange
1,OC19110185,S,SFR/D,8312,Friesland DR  ,HB,16,STD,"$665,000 ",$539.77 ,"3/2,0,0,0",1232/A,1963/ASR,"6,000/0.1377",47/47,Y,N,2.5,8/5/19,CRMLSM,Orange
1,NP19128294,S,SFR/D,8681,Salem CIR  ,HB,16,STD,"$710,000 ",$479.73 ,"3/1,1,0,0",1480/A,1960/ASR,"6,230/0.143",75/75,N,Y,2.5,9/11/19,CRMLSM,Orange
1,OC19184347,S,SFR/D,8561,La Baya AVE  ,FV,16,STD,"$721,000 ",$443.97 ,"4/1,1,0,0",1624/A,1965/ASR,"7,200/0.1653",6-Jun,N,N,2.5,8/21/19,CRMLSM,Orange
1,OC19115802,S,SFR/D,17351,Santa Suzanne ST  ,FV,16,"STD,TRUS","$725,000 ",$403.90 ,"4/2,0,0,0",1795/A,1963/ASR,"7,200/0.1653",4-Apr,N,N,2.5,6/6/19,CRMLSM,Orange
1,OC19206664,S,SFR/D,17182,Kampen LN  ,HB,16,STD,"$727,000 ",$634.38 ,"3/2,0,0,0",1146/A,1962/ASR,"6,000/0.1377",4-Apr,Y,N,2.5,9/11/19,CRMLSM,Orange
1,OC19178948,S,SFR/D,8242,Valencia DR  ,HB,16,STD,"$739,000 ",$599.84 ,"3/2,0,0,0",1232/A,1962/ASR,"7,070/0.1623",13/46,N,N,2,9/11/19,CRMLSM,Orange
1,OC19131003,S,SFR/D,15964,Mount Jackson ST  ,FV,16,STD,"$745,000 ",$422.81 ,"4/2,0,0,0",1762/A,1967/ASR,"7,200/0.1653",5-May,Y,N,2.5,6/21/19,CRMLSM,Orange
1,OC19124138,S,SFR/D,8082,Valencia DR  ,HB,16,STD,"$745,000 ",$525.76 ,"3/2,0,0,0",1417/A,1961/ASR,"6,300/0.1446",20/20,Y,N,2.5,7/30/19,CRMLSM,Orange
1,OC19125453,S,SFR/D,11831,Iris AVE  ,FV,16,STD,"$750,000 ",$461.25 ,"4/2,0,0,0",1626/A,1967/ASR,"6,300/0.1446",7-Jul,Y,N,2.5,7/18/19,CRMLSM,Orange
1,OC19175946,S,SFR/D,8522,Donald CIR  ,HB,16,STD,"$750,000 ",$441.18 ,"4/2,0,0,0",1700/S,1960/ASR,"6,636/0.1523",20/20,N,Y,2.5,9/25/19,CRMLSM,Orange
1,OC19123913,S,SFR/D,8761,Jarrett CIR  ,HB,16,STD,"$759,000 ",$506.68 ,"4/2,0,0,0",1498/A,1969/ASR,"6,700/0.1538",17/17,N,N,2.25,6/25/19,CRMLSM,Orange
1,OC19144620,S,SFR/D,18015,Briar ST  ,FV,16,STD,"$762,000 ",$520.85 ,"3/1,1,0,0",1463/A,1968/ASR,"7,855/0.1803",5-May,Y,N,2.5*,7/18/19,CRMLSM,Orange
1,OC19138925,S,SFR/D,18951,Walnut ST  ,FV,16,"STD,TRUS","$768,000 ",$531.12 ,"4/2,0,0,0",1446/A,1964/ASR,"7,800/0.1791",21/21,N,N,2.5,8/7/19,CRMLSM,Orange
1,OC19165660,S,SFR/D,17454,Santa Lucia ST  ,FV,16,STD,"$772,000 ",$430.08 ,"4/2,0,0,0",1795/A,1963/ASR,"7,800/0.1791",10-Oct,N,N,2.25,8/20/19,CRMLSM,Orange
1,OC19180227,S,SFR/D,16645,Mount Baxter CIR  ,FV,16,STD,"$772,500 ",$345.33 ,"5/3,0,0,0",2237/A,1969/ASR,"6,300/0.1446",0/0,Y,Y,1,7/23/19,CRMLSM,Orange
1,OC19140639,S,SFR/D,8955,Cardinal AVE  ,FV,16,STD,"$775,000 ",$424.89 ,"4/2,1,0,0",1824/A,1964/PUB,"7,272/0.1669",1-Jan,Y,Y,2,7/3/19,CRMLSM,Orange
1,PW19147013,S,SFR/D,10805,La Batista AVE  ,FV,16,STD,"$775,000 ",$569.02 ,"4/2,0,0,0",1362/A,1968/ASR,"5,200/0.1194",45/45,Y,N,2.5,9/11/19,CRMLSM,Orange
1,OC19118611,S,SFR/D,16430,Mount Keller CIR  ,FV,16,STD,"$775,000 ",$347.22 ,"4/3,0,0,0",2232/A,1971/ASR,"7,200/0.1653",7-Jul,N,N,3,6/13/19,CRMLSM,Orange
1,OC19190601,S,SFR/D,16183,Mount Harkness ST  ,FV,16,STD,"$800,000 ",$542.74 ,"3/2,0,0,0",1474/A,1970/ASR,"6,149/0.1412",21/21,N,N,2.5,9/12/19,CRMLSM,Orange
1,SW19115525,S,SFR/D,18779,Palm ST  ,FV,16,STD,"$800,000 ",$428.27 ,"3/2,0,0,0",1868/A,1965/APP,"7,200/0.1653",1-Jan,N,Y,2,9/16/19,CRMLSM,Orange
1,OC19128142,S,SFR/D,18560,Redwood CIR  ,FV,16,STD,"$804,000 ",$510.80 ,"3/1,1,1,0",1574/A,1965/ASR,"7,200/0.1653",26/26,N,N,2.5,7/29/19,CRMLSM,Orange
1,OC19147198,S,SFR/D,9551,Starling AVE  ,FV,16,STD,"$810,000 ",$478.16 ,"4/2,0,1,0",1694/A,1965/ASR,"7,150/0.1641",30/30,Y,N,2.5,9/4/19,CRMLSM,Orange
1,OC19181775,S,SFR/D,9332,Grackle AVE  ,FV,16,STD,"$813,500 ",$575.32 ,"3/2,0,0,0",1414/A,1970/PUB,"5,900/0.1354",7-Jul,Y,N,2.5,9/6/19,CRMLSM,Orange
1,OC19059743,S,SFR/D,17037,Buttonwood ST  ,FV,16,STD,"$814,000 ",$462.76 ,"4/2,0,0,0",1759/A,1966/ASR,"7,137/0.1638",8-Aug,N,N,2.5,5/9/19,CRMLSM,Orange
1,SW19164157,S,SFR/D,16415,Ponderosa ST  ,FV,16,STD,"$814,000 ",$417.44 ,"4/2,0,0,0",1950/S,1967/PUB,"6,600/0.1515",34/34,Y,Y,2,9/19/19,CRMLSM,Orange
1,OC19113004,S,SFR/D,9343,Siskin AVE  ,FV,16,STD,"$815,000 ",$494.54 ,"4/2,0,0,0",1648/A,1971/ASR,"6,000/0.1377",29/29,N,Y,2.25,8/5/19,CRMLSM,Orange
1,OC19141147,S,SFR/D,18525,Hawthorne ST  ,FV,16,STD,"$815,000 ",$450.77 ,"4/2,0,1,0",1808/A,1965/ASR,"7,192/0.1651",57/57,N,N,2,8/26/19,CRMLSM,Orange
1,OC19183542,S,SFR/D,18523,Cottonwood ST  ,FV,16,STD,"$820,000 ",$562.03 ,"3/2,0,0,0",1459/A,1965/ASR,"7,350/0.1687",4-Apr,Y,Y,2,9/20/19,CRMLSM,Orange
1,SR19087016,S,SFR/D,16805,Mount Eden   ,FV,16,STD,"$820,500 ",$500.61 ,"3/2,0,0,0",1639/A,1970/ASR,"7,200/0.1653",3-Mar,N,N,2.5,8/9/19,CRIS,Orange
1,OC19109523,S,SFR/D,10796,La Fonda CIR  ,FV,16,STD,"$825,000 ",$602.63 ,"3/2,0,0,0",1369/A,1968/ASR,"5,100/0.1171",7-Jul,Y,N,2.5,6/21/19,CRMLSM,Orange
1,OC19111321,S,SFR/D,9371,Shrike AVE  ,FV,16,STD,"$830,000 ",$425.42 ,"4/2,0,0,0",1951/E,1969/ASR,"5,800/0.1331",79/79,N,N,2.5,9/16/19,CRMLSM,Orange
1,OC19169195,S,SFR/D,9165,La Luna AVE  ,FV,16,STD,"$830,000 ",$436.84 ,"3/1,1,1,0",1900/P,1963/ASR,"7,202/0.1653",11-Nov,N,N,2.5,8/28/19,CRMLSM,Orange
1,OC19125046,S,SFR/D,15849,Los Reyes ST  ,FV,16,STD,"$830,000 ",$564.24 ,"3/2,0,1,0",1471/A,1964/ASR,"8,346/0.1916",2-Feb,Y,N,2.25,7/1/19,CRMLSM,Orange
1,OC19131486,S,SFR/D,9974,Dandelion AVE  ,FV,16,STD,"$830,000 ",$562.71 ,"3/2,0,0,0",1475/A,1972/PUB,"6,500/0.1492",45/45,N,N,2.5,8/15/19,CRMLSM,Orange
1,PW19087633,S ,SFR/A,16708,Redwood ST  ,FV,16,STD,"$830,000 ",$451.58 ,"4/3,0,0,0",1838/A,1964/PUB,"7,236/0.1661",19/19,N,Y,2.5,5/28/19,CRMLSM,Orange
1,OC19129931,S,SFR/D,17161,Santa Clara ST  ,FV,16,STD,"$832,000 ",$556.89 ,"3/2,0,1,0",1494/E,1964/ASR,"7,800/0.1791",6-Jun,Y,Y,3,7/9/19,CRMLSM,Orange
1,OC19135200,S,SFR/D,17665,San Marino CIR  ,FV,16,"STD,TRUS","$840,000 ",$506.94 ,"3/1,1,1,0",1657/A,1967/ASR,"7,186/0.165",49/49,N,N,2.5,9/5/19,CRMLSM,Orange
1,OC19123932,S,SFR/D,18513,Lime CIR  ,FV,16,STD,"$841,000 ",$496.46 ,"4/2,0,1,0",1694/A,1965/PUB,"7,200/0.1653",7-Jul,N,N,2.5,7/3/19,CRMLSM,Orange
1,OC19138171,S,SFR/D,18388,Santa Carlotta ST  ,FV,16,STD,"$849,900 ",$552.24 ,"3/2,0,0,0",1539/A,1971/ASR,"6,432/0.1477",4-Apr,Y,Y,2.5,7/31/19,CRMLSM,Orange
1,OC19118925,S,SFR/D,8576,Whitefish CIR  ,FV,16,STD,"$850,000 ",$470.65 ,"3/2,0,0,0",1806/A,1975/ASR,"7,260/0.1667",4-Apr,N,N,2.5,6/10/19,CRMLSM,Orange
1,OC19174267,S,SFR/D,16804,Tin Mountain CIR  ,FV,16,STD,"$852,500 ",$490.51 ,"4/2,0,0,0",1738/A,1970/ASR,"8,285/0.1902",8-Aug,N,N,2.5,8/30/19,CRMLSM,Orange
1,OC19136815,S,SFR/D,17796,Elm ST  ,FV,16,STD,"$855,000 ",$431.60 ,"4/2,0,0,0",1981/A,1963/ASR,"7,280/0.1671",29/29,N,N,2.75,7/29/19,CRMLSM,Orange
1,IV19154232,S,SFR/D,8789,Swallow AVE  ,FV,16,STD,"$855,000 ",$468.75 ,"5/2,0,1,0",1824/A,1964/ASR,"7,272/0.1669",46/46,Y,N,2.5,9/12/19,CRMLSM,Orange
1,OC19118621,S,SFR/D,10592,El Este AVE  ,FV,16,STD,"$859,000 ",$580.41 ,"4/2,0,0,0",1480/A,1971/ASR,"7,200/0.1653",13/13,N,N,2.5,6/26/19,CRMLSM,Orange
1,OC19106254,S,SFR/D,9631,Carnation AVE  ,FV,16,STD,"$860,000 ",$574.10 ,"3/2,0,0,0",1498/A,1964/ASR,"7,212/0.1656",35/35,Y,Y,2.5,6/26/19,CRMLSM,Orange
1,PW19171301,S,SFR/D,17649,Los Alamos ST  ,FV,16,STD,"$861,000 ",$473.08 ,"3/2,0,0,0",1820/A,1968/ASR,"5,800/0.1331",7-Jul,N,Y,2.5,8/20/19,CRMLSM,Orange
1,OC19142004,S,SFR/D,10093,La Quinta CIR  ,FV,16,STD,"$865,000 ",$450.52 ,"4/2,0,0,0",1920/A,1968/ASR,"6,363/0.1461",16/16,Y,Y,2.5,8/15/19,CRMLSM,Orange
1,IG19109552,S,SFR/D,9097,Pelican AVE  ,FV,16,STD,"$870,000 ",$590.63 ,"3/2,0,0,0",1473/A,1965/ASR,"7,223/0.1658",4-Apr,N,N,2,6/4/19,CRMLSM,Orange
1,PW19168813,S,SFR/D,9388,Warbler AVE  ,FV,16,STD,"$875,000 ",$448.49 ,"4/2,0,0,0",1951/A,1969/ASR,"5,700/0.1309",38/38,N,N,2.25,9/20/19,CRMLSM,Orange
1,PW19165201,S,SFR/D,17554,Waterton ST  ,FV,16,STD,"$880,000 ",$458.33 ,"4/2,0,0,0",1920/A,1973/ASR,"6,435/0.1477",18/18,Y,N,2.5,8/30/19,CRMLSM,Orange
1,OC19165807,S,SFR/D,17685,Walnut ST  ,FV,16,STD,"$880,000 ",$380.95 ,"5/1,2,0,0",2310/A,1964/ASR,"8,060/0.185",13/13,N,N,2.5,9/11/19,CRMLSM,Orange
1,OC19166302,S,SFR/D,9354,Jojoba AVE  ,FV,16,STD,"$885,000 ",$491.67 ,"4/2,0,0,0",1800/A,1972/ASR,"6,540/0.1501",24/24,Y,Y,2.5,8/21/19,CRMLSM,Orange
1,OC19123510,S,SFR/D,18123,Sigmond CIR  ,FV,16,STD,"$898,000 ",$383.60 ,"4/2,0,1,0",2341/A,1976/ASR,"7,500/0.1722",12-Dec,Y,Y,2.5,6/17/19,CRMLSM,Orange
1,OC19205798,S,SFR/D,16126,Sweetleaf ST  ,FV,16,STD,"$900,000 ",$386.60 ,"4/3,0,0,0",2328/A,1972/ASR,"7,100/0.163",5-May,N,Y,2.5,9/30/19,CRMLSM,Orange
1,OC19135111,S,SFR/D,10448,Owl CIR  ,FV,16,STD,"$900,000 ",$359.86 ,"5/2,0,1,0",2501/A,1965/ASR,"7,424/0.1704",11-Nov,N,Y,2,6/27/19,CRMLSM,Orange
1,OC19105775,S,SFR/D,11315,Pennell CIR  ,FV,16,STD,"$900,000 ",$428.57 ,"4/1,2,0,0",2100/E,1972/ASR,"7,201/0.1653",23/23,Y,Y,2,6/25/19,CRMLSM,Orange
1,OC19157548,S,SFR/D,18100,Palmetto CIR  ,FV,16,STD,"$905,000 ",$471.35 ,"4/2,0,1,0",1920/A,1967/ASR,"8,400/0.1928",7-Jul,Y,Y,2.5,8/16/19,CRMLSM,Orange
1,OC19057395,S,SFR/D,8952,Cardinal AVE  ,FV,16,STD,"$905,000 ",$496.16 ,"5/3,0,0,0",1824/P,1964/ASR,"7,272/0.1669",13/13,Y,N,2,6/21/19,CRMLSM,Orange
1,OC19143470,S,SFR/D,9822,Oscar CIR  ,FV,16,STD,"$905,000 ",$520.71 ,"4/2,0,0,0",1738/A,1974/ASR,"7,203/0.1654",8-Aug,N,Y,2.5,7/29/19,CRMLSM,Orange
1,OC19118014,S,SFR/D,18705,San Felipe ST  ,FV,16,STD,"$908,100 ",$386.59 ,"5/3,0,0,0",2349/A,1965/ASR,"10,302/0.2365",10-Oct,Y,N,2.5,6/21/19,CRMLSM,Orange
1,PW19180575,S,SFR/D,9044,Helm AVE  ,FV,16,STD,"$910,000 ",$428.24 ,"4/3,0,0,0",2125/A,1977/ASR,"7,076/0.1624",6-Jun,N,N,2.5,8/19/19,CRMLSM,Orange
1,OC19208450,S,SFR/D,18817,Los Leones ST  ,FV,16,STD,"$915,000 ",$478.31 ,"4/2,0,1,0",1913/A,1964/ASR,"8,346/0.1916",6-Jun,N,N,3,9/25/19,CRMLSM,Orange
1,OC19138749,S,SFR/D,8775,Cardinal AVE  ,FV,16,STD,"$915,000 ",$408.85 ,"5/2,0,1,0",2238/A,1964/ASR,"7,272/0.1669",14/14,Y,N,2.5,8/8/19,CRMLSM,Orange
1,OC19136818,S,SFR/D,8750,Rogue River AVE  ,FV,16,STD,"$925,000 ",$353.05 ,"5/3,0,0,0",2620/A,1971/ASR,"6,600/0.1515",4-Apr,N,Y,2.5,7/22/19,CRMLSM,Orange
1,OC19111370,S,SFR/D,18553,Plumosa ST  ,FV,16,STD,"$933,000 ",$358.02 ,"4/2,0,1,0",2606/A,1971/ASR,"6,000/0.1377",6-Jun,N,N,3,6/21/19,CRMLSM,Orange
1,NP19152728,S,SFR/D,11302,Pennell CIR  ,FV,16,STD,"$935,000 ",$397.03 ,"4/2,0,1,0",2355/A,1972/ASR,"7,199/0.1653",33/33,Y,Y,2.5,8/14/19,CRMLSM,Orange
1,OC19188563,S,SFR/D,18710,Cordata ST  ,FV,16,STD,"$941,000 ",$508.65 ,"4/2,0,0,0",1850/A,1970/ASR,"5,900/0.1354",8-Aug,Y,Y,2.5,9/19/19,CRMLSM,Orange
1,OC19161095,S,SFR/D,18151,Palmetto CIR  ,FV,16,STD,"$950,000 ",$481.50 ,"4/2,0,1,0",1973/A,1967/ASR,"7,200/0.1653",5-May,N,Y,2,8/21/19,CRMLSM,Orange
1,OC19158348,S,SFR/D,9815,Swan CIR  ,FV,16,STD,"$950,000 ",$350.42 ,"4/3,0,0,0",2711/A,1964/ASR,"7,204/0.1654",1-Jan,N,N,2.5,8/20/19,CRMLSM,Orange
1,OC19150604,S,SFR/D,9667,Puffin AVE  ,FV,16,STD,"$950,000 ",$516.87 ,"3/2,0,0,0",1838/E,1968/ASR,"7,200/0.1653",4-Apr,Y,N,3,7/12/19,CRMLSM,Orange
1,OC19134799,S,SFR/D,16537,Yucca CIR  ,FV,16,STD,"$970,000 ",$500.52 ,"3/1,1,0,0",1938/OTH,1966/OTH,"7,440/0.1708",9-Sep,Y,Y,2.5,8/1/19,CRMLSM,Orange
1,OC19126217,S,SFR/D,18298,Santa Joanana   ,FV,16,STD,"$995,000 ",$367.16 ,"4/2,0,1,0",2710/A,1972/ASR,"6,000/0.1377",0/0,N,N,2.5,5/30/19,CRMLSM,Orange
1,OC19143438,S,SFR/D,8679,LA PLAYA CIR  ,FV,16,STD,"$1,000,000 ",$394.17 ,"4/1,2,0,0",2537/A,1964/ASR,"7,216/0.1657",4-Apr,Y,N,2.5,7/9/19,CRMLSM,Orange
1,OC19148906,S,SFR/D,17887,San Clemente ST  ,FV,16,STD,"$1,000,000 ",$411.52 ,"4/3,0,0,0",2430/A,1971/ASR,"6,222/0.1428",0/0,N,Y,2.5,6/28/19,CRMLSM,Orange
1,OC19167800,S,SFR/D,9064,Blair River Circle   ,FV,16,STD,"$1,020,000 ",$425.00 ,"4/3,0,0,0",2400/A,1977/ASR,"7,260/0.1667",5-May,N,N,3,8/20/19,CRMLSM,Orange
1,PW19114212,S,SFR/D,17042,San Ricardo ST  ,FV,16,STD,"$1,050,000 ",$462.56 ,"5/4,0,0,0",2270/S,1969/ASR,"7,200/0.1653",21/21,N,N,2.5,7/10/19,CRMLSM,Orange
1,OC19119131,S,SFR/D,8949,Yuba River AVE  ,FV,16,STD,"$1,052,000 ",$448.42 ,"6/2,2,0,0",2346/A,1971/ASR,"7,620/0.1749",7-Jul,Y,N,2.75,7/8/19,CRMLSM,Orange
1,OC19149962,S,SFR/D,18970,Mount Cimarron ST  ,FV,16,STD,"$1,055,000 ",$300.23 ,"5/3,0,0,0",3514/A,1978/ASR,"7,200/0.1653",4-Apr,Y,N,2.5,8/1/19,CRMLSM,Orange
1,PW19138288,S,SFR/D,10325,Bunting CIR  ,FV,16,STD,"$1,129,500 ",$434.42 ,"4/2,0,1,0",2600/A,1976/ASR,"7,210/0.1655",3-Mar,N,N,2.5,8/20/19,CRMLSM,Orange
1,OC19140837,S,SFR/D,18691,Santa Ynez ST  ,FV,16,STD,"$1,130,000 ",$377.04 ,"5/2,0,1,0",2997/A,1997/ASR,"7,178/0.1648",24/24,N,Y,2.5,8/22/19,CRMLSM,Orange
1,OC19161183,S,SFR/D,9069,Mcbride River AVE  ,FV,16,STD,"$1,169,000 ",$442.47 ,"4/2,0,1,0",2642/A,1976/ASR,"7,200/0.1653",8-Aug,N,Y,3,8/20/19,CRMLSM,Orange
1,OC19145569,S,SFR/D,9095,La Linda AVE  ,FV,16,STD,"$1,175,000 ",$532.88 ,"3/2,0,0,0",2205/A,1968/ASR,"9,246/0.2123",6-Jun,N,N,2.5,8/15/19,CRMLSM,Orange
1,OC19123896,S,SFR/D,8577,Rhoads CIR  ,FV,16,STD,"$1,200,000 ",$411.24 ,"5/2,0,1,0",2918/A,1976/ASR,"8,400/0.1928",15/15,Y,N,2.5,6/27/19,CRMLSM,Orange
1,OC19101882,S,SFR/D,18378,Mount Cherie CIR  ,FV,16,STD,"$1,200,000 ",$412.09 ,"4/2,0,1,0",2912/A,1977/PUB,"7,201/0.1653",42/42,Y,N,2.5,7/17/19,CRMLSM,Orange
1,CV19121546,S,SFR/D,8740,Canary AVE  ,FV,16,STD,"$1,275,000 ",$421.91 ,"4/2,0,1,0",3022/AP,1997/ASR,"7,280/0.1671",71/71,N,Y,2,9/26/19,CRMLSM,Orange
1,LG19162974,S,SFR/D,17368,Buttonwood ST  ,FV,16,STD,"$1,290,000 ",$469.09 ,"5/4,0,0,0",2750/O,1967/PUB,"7,404/0.17",13/13,N,N,3,8/30/19,CRMLSM,Orange
1,OC19180301,S,SFR/D,6061,Glenwood DR  ,HB,17,STD,"$655,000 ",$538.21 ,"3/2,0,0,0",1217/A,1965/ASR,"6,049/0.1389",7-Jul,Y,N,2.5,9/3/19,CRMLSM,Orange
1,PW19133558,S,SFR/D,16591,Patricia LN  ,HB,17,STD,"$670,000 ",$367.12 ,"4/2,0,0,0",1825/A,1963/ASR,"6,291/0.1444",3-Mar,N,N,2.5,6/26/19,CRMLSM,Orange
1,OC19108751,S,SFR/D,7641,Anita LN  ,HB,17,STD,"$685,000 ",$493.16 ,"4/1,1,0,0",1389/A,1963/ASR,"6,000/0.1377",9-Sep,N,N,3,6/24/19,CRMLSM,Orange
1,OC19134328,S,SFR/D,15472,Cambay LN  ,HB,17,STD,"$685,000 ",$487.89 ,"4/2,0,0,0",1404/A,1962/ASR,"7,280/0.1671",3-Mar,Y,N,2.5,7/11/19,CRMLSM,Orange
1,PW19148761,S,SFR/D,6281,Shields DR  ,HB,17,"STD,TRUS","$724,000 ",$408.12 ,"4/2,0,0,0",1774/A,1965/ASR,"6,200/0.1423",31/31,N,N,2.5,8/7/19,CRMLSM,Orange
1,PW19139319,S,SFR/D,6202,Hooker DR  ,HB,17,STD,"$725,000 ",$564.64 ,"3/1,1,0,0",1284/A,1963/PUB,"7,000/0.1607",25/25,N,N,2.5,8/1/19,CRMLSM,Orange
1,OC19101044,S,SFR/D,5371,Hendricksen DR  ,HB,17,STD,"$735,000 ",$608.95 ,"3/2,0,0,0",1207/A,1960/ASR,"6,900/0.1584",59/59,N,N,2.5,8/28/19,CRMLSM,Orange
1,PW19165710,S,SFR/D,15622,Alden LN  ,HB,17,STD,"$735,000 ",$588.00 ,"3/1,1,0,0",1250/E,1964/ASR,"7,000/0.1607",21/21,N,N,2.5,8/26/19,CRMLSM,Orange
