,Listing ID,S,Sub Type,St#,St Name,City,MLS Area,SLC,L/C Price,Price Per Square Foot,Br/Ba,Sqft,YrBuilt,LSqft/Ac,DOM/CDOM,View YN,Pool Private YN,BAC,Contract Status Change Date,MLS,County
1001,OC19229217,A,SFR/D,2233,Calle Opalo   ,SC,MH,STD,"$1,029,000 ",$397.14 ,"4/2,0,1,0",2591/A,1992/EST,"4,800/0.1102",6-Jun,Y,N,2,9/27/19,CRMLSM,Orange
1001,OC19210581,A,SFR/D,2444,Calle Aquamarina   ,SC,MH,STD,"$1,490,000 ",$402.70 ,"5/3,0,1,0",3700/A,1996/ASR,"6,500/0.1492",29/121,Y,N,2.5,9/6/19,CRMLSM,Orange
1001,OC19230024,A,SFR/D,2801,Corte Esmeralda   ,SC,MH,STD,"$1,575,000 ",$460.80 ,"5/3,0,1,0",3418/A,1996/EST,"11,000/0.2525",29-Jun,Y,Y,2.5,9/29/19,CRMLSM,Orange
1001,PW19234398,A,SFR/D,21775,Jinetes   ,MV,MN,STD,"$675,000 ",$458.56 ,"3/2,0,0,0",1472/A,1977/ASR,"5,130/0.1178",3-Mar,N,Y,2.5,10/2/19,CRMLSM,Orange
1001,OC19189007,A,SFR/D,23591,Rangoon ST  ,MV,MN,STD,"$675,000 ",$427.22 ,"3/2,0,0,0",1580/A,1976/ASR,"6,820/0.1566",58/58,N,N,2.5,8/8/19,CRMLSM,Orange
1001,OC19228285,A,SFR/D,21062,Foxtail   ,MV,MN,STD,"$699,900 ",$372.88 ,"3/2,0,1,0",1877/A,1987/ASR,"4,500/0.1033",3-Mar,Y,N,2.5,10/1/19,CRMLSM,Orange
1001,OC19191376,A,SFR/D,26521,Via Gaviota   ,MV,MN,STD,"$699,999 ",$389.10 ,"4/2,0,0,0",1799/A,1972/ASR,"9,108/0.2091",57/57,Y,N,2.5,8/9/19,CRMLSM,Orange
1001,OC19220004,A,SFR/D,22611,Via Santiago   ,MV,MN,STD,"$719,900 ",$417.82 ,"4/2,0,0,0",1723/A,1975/ASR,"5,625/0.1291",22/155,Y,N,2.5,9/13/19,CRMLSM,Orange
1001,OC19232336,A,SFR/D,22785,Via Octavo   ,MV,MN,STD,"$749,900 ",$458.09 ,"2/2,0,0,0",1637/A,1974/EST,"5,757/0.1322",3-Mar,Y,N,2.5,10/2/19,CRMLSM,Orange
1001,PW19226129,A,SFR/D,23221,Via Reina   ,MV,MN,STD,"$769,000 ",$427.22 ,"3/2,0,1,0",1800/A,1972/ASR,"6,500/0.1492",3-Mar,Y,Y,2.5,10/2/19,CRMLSM,Orange
1001,OC19196295,A,SFR/D,24131,Marathon ST  ,MV,MN,STD,"$838,900 ",$431.53 ,"4/3,0,0,0",1944/A,1968/EST,"7,344/0.1686",50/50,N,N,2.25,8/16/19,CRMLSM,Orange
1001,OC19193466,A,SFR/D,24,Arborside WAY  ,MV,MN,STD,"$839,900 ",$375.96 ,"4/2,0,1,0",2234/A,2000/ASR,"4,089/0.0939",46/121,Y,N,2.5,8/20/19,CRMLSM,Orange
1001,OC19229463,A,SFR/D,26311,Via Lara   ,MV,MN,STD,"$840,000 ",$565.66 ,"3/2,0,0,0",1485/A,1970/ASR,"10,350/0.2376",8-Aug,N,N,2.5,9/27/19,CRMLSM,Orange
1001,OC19233529,A,SFR/D,21474,Medina   ,MV,MN,STD,"$854,900 ",$418.04 ,"3/3,0,0,0",2045/A,1989/EST,"4,500/0.1033",3-Mar,N,N,2.5,9/23/19,CRMLSM,Orange
1001,OC19198536,A,SFR/D,22086,Teresa   ,MV,MN,STD,"$859,000 ",$340.20 ,"4/2,0,1,0",2525/A,1985/BLD,"6,000/0.1377",45/45,Y,N,2.5,8/21/19,CRMLSM,Orange
1001,OC19208575,A,SFR/D,27761,Naranja   ,MV,MN,STD,"$860,000 ",$315.71 ,"4/2,0,1,0",2724/A,1978/ASR,"5,720/0.1313",36/91,N,Y,2.5,8/30/19,CRMLSM,Orange
1001,OC19215395,A,SFR/D,22802,BOLTANA   ,MV,MN,STD,"$869,000 ",$395.90 ,"4/1,2,0,0",2195/A,1976/ASR,"5,673/0.1302",26/26,Y,N,2.5,9/9/19,CRMLSM,Orange
1001,OC19208867,A,SFR/D,21315,Amora   ,MV,MN,STD,"$869,000 ",$424.94 ,"3/3,0,0,0",2045/A,1990/ASR,"4,316/0.0991",24/24,Y,N,2.5,9/4/19,CRMLSM,Orange
1001,PW19169142,A,SFR/D,35,Windswept WAY  ,MV,MN,STD,"$899,000 ",$304.02 ,"4/2,0,1,0",2957/A,1999/ASR,"4,382/0.1006",80/80,Y,N,2.5,7/17/19,CRMLSM,Orange
1001,OC19198682,A,SFR/D,22621,La Quinta DR  ,MV,MN,STD,"$950,000 ",$417.03 ,"4/1,2,0,0",2278/A,1970/SLR,"9,350/0.2146",44/44,Y,Y,1.5,8/22/19,CRMLSM,Orange
1001,OC19151516,A,SFR/D,22802,Caseda   ,MV,MN,STD,"$955,000 ",$532.92 ,"3/1,1,0,0",1792/A,1977/SLR,"5,640/0.1295",102/102,Y,N,2,6/25/19,CRMLSM,Orange
1001,OC19102302,A,SFR/D,28491,Fieldbrook   ,MV,MN,STD,"$965,000 ",$352.83 ,"4/3,0,0,0",2735/A,1986/ASR,"8,145/0.187",141/141,Y,N,2.5,5/17/19,CRMLSM,Orange
1001,OC19192496,A,SFR/D,28325,Driza   ,MV,MN,STD,"$975,000 ",$285.25 ,"4/2,0,1,0",3418/A,1980/ASR,"7,170/0.1646",50/380,Y,N,2.5,8/9/19,CRMLSM,Orange
1001,OC19230915,A,SFR/D,31,Goldbriar WAY  ,MV,MN,STD,"$1,150,000 ",$317.86 ,"4/3,0,1,0",3618/A,2001/EST,"4,365/0.1002",7-Jul,Y,N,2,9/28/19,CRMLSM,Orange
1001,OC19207224,A,SFR/D,22521,Bluejay   ,MV,MN,STD,"$1,238,000 ",$351.70 ,"4/3,0,0,0",3520/A,1990/ASR,"8,376/0.1923",29/306,Y,N,2.5,8/29/19,CRMLSM,Orange
1001,OC19176937,A,SFR/D,32,Cielo Prado   ,MV,MN,STD,"$1,335,000 ",$476.28 ,"5/2,2,0,0",2803/AP,2018/APP,"7,300/0.1676",74/74,Y,N,2.5,7/23/19,CRMLSM,Orange
1001,OC19157007,A,SFR/D,28842,Glen Ridge   ,MV,MN,STD,"$1,599,000 ",$337.70 ,"5/3,0,1,0",4735/A,1990/ASR,"7,200/0.1653",94/94,Y,N,2.5,7/3/19,CRMLSM,Orange
1001,TR19175171,A,SFR/D,22183,Westcliff   ,MV,MN,STD,"$1,680,000 ",$375.00 ,"4/3,0,1,0",4480/A,1994/PUB,"9,500/0.2181",74/74,Y,Y,3,7/23/19,CRMLSM,Orange
1001,OC19220340,A,SFR/D,28711,Modjeska Canyon RD  ,MO,MO,STD,"$695,000 ",$808.14 ,"2/1,0,0,0",860/A,1932/ASR,"19,250/0.4419",21/21,Y,N,2,9/14/19,CRMLSM,Orange
1001,OC19155025,A,SFR/D,28815,Modjeska Canyon RD  ,MO,MO,STD,"$965,000 ",$704.89 ,"3/1,1,0,0",1369/A,1915/ASR,"30,928/0.71",96/157,Y,N,2.5,7/1/19,CRMLSM,Orange
1001,OC19218403,A,SFR/D,17002,Olive Grove LN  ,MO,MO,STD,"$1,050,000 ",$442.29 ,"5/1,2,0,0",2374/A,1975/ASR,"65,340/1.5",23/23,Y,N,2.5,9/4/19,CRMLSM,Orange
1001,OC19203797,A,SFR/A,26706,Dulcinea   ,MV,MS,STD,"$590,000 ",$303.65 ,"3/3,0,0,0",1943/A,1976/BLD,"1,890/0.0434",40/40,Y,N,2.5,8/26/19,CRMLSM,Orange
1001,OC19160124,A,SFR/D,27382,CAPRICHO   ,MV,MS,BNKR,"$649,888 ",$368.42 ,"3/2,0,0,0",1764/A,1983/ASR,"5,000/0.1148",90/90,Y,N,3*,7/7/19,CRMLSM,Orange
1001,OC19233261,A,SFR/D,27141,La Fuente   ,MV,MS,STD,"$729,900 ",$495.86 ,"4/2,0,0,0",1472/A,1975/ASR,"9,180/0.2107",3-Mar,N,N,2.5,10/2/19,CRMLSM,Orange
1001,OC19225646,A,SFR/D,28921,De La Luna DR  ,MV,MS,STD,"$759,000 ",$530.77 ,"4/2,0,0,0",1430/A,1971/ASR,"8,120/0.1864",15/90,Y,N,2.5,9/20/19,CRMLSM,Orange
1001,OC19221583,A,SFR/D,8,Montgomery   ,MV,MS,STD,"$759,000 ",$426.40 ,"4/2,0,1,0",1780/A,1993/EST,"4,000/0.0918",19/19,N,N,2.5,9/16/19,CRMLSM,Orange
1001,CV19159890,A,SFR/A,26532,El Mar DR  ,MV,MS,"STD,TRUS","$819,000 ",$357.80 ,"3/2,0,1,0",2289/A,1969/ASR,"7,040/0.1616",91/91,Y,N,2,7/6/19,CRMLSM,Orange
1001,PW19170646,A,SFR/D,27212,Cordero LN  ,MV,MS,STD,"$824,900 ",$286.22 ,"4/2,1,1,0",2882/A,1972/SLR,"9,100/0.2089",79/79,Y,N,2.5,7/18/19,CRMLSM,Orange
1001,OC19225687,A,SFR/D,27336,Celanova   ,MV,MS,STD,"$825,000 ",$450.57 ,"3/2,0,1,0",1831/A,1985/ASR,"5,000/0.1148",13/13,N,N,2.5*,9/22/19,CRMLSM,Orange
1001,OC19189336,A,SFR/D,26016,Ravenna RD  ,MV,MS,STD,"$829,000 ",$444.74 ,"4/2,0,1,0",1864/A,1992/ASR,"4,250/0.0976",58/58,Y,N,2.5,8/8/19,CRMLSM,Orange
1001,OC19215632,A,SFR/D,26451,Via Marina   ,MV,MS,STD,"$849,900 ",$457.67 ,"3/2,0,0,0",1857/A,1975/ASR,"7,500/0.1722",23/23,Y,N,2.5,9/12/19,CRMLSM,Orange
1001,TR19183539,A,SFR/D,26161,Tono   ,MV,MS,STD,"$849,999 ",$412.82 ,"4/3,0,0,0",2059/A,1980/PUB,"6,200/0.1423",65/77,Y,N,2.5,8/1/19,CRMLSM,Orange
1001,OC19182530,A,SFR/D,27285,Viana   ,MV,MS,STD,"$864,900 ",$323.45 ,"5/3,0,0,0",2674/A,1980/ASR,"5,000/0.1148",60/60,Y,Y,2.5,8/1/19,CRMLSM,Orange
1001,PW19203919,A,SFR/D,27451,Betanzos   ,MV,MS,STD,"$899,900 ",$336.54 ,"4/3,0,0,0",2674/A,1980/ASR,"7,500/0.1722",30/30,Y,Y,2.5,8/7/19,CRMLSM,Orange
1001,OC19137462,A,SFR/D,26602,Cortina DR  ,MV,MS,STD,"$949,000 ",$356.77 ,"5/4,0,0,0",2660/A,1967/ASR,"8,400/0.1928",117/117,Y,N,2,6/10/19,CRMLSM,Orange
1001,OC19231097,A,SFR/D,26722,Cadiz CIR  ,MV,MS,STD,"$950,000 ",$347.86 ,"3/2,0,1,0",2731/A,1972/APP,"7,242/0.1663",7-Jul,Y,Y,2.5,9/28/19,CRMLSM,Orange
1001,OC19228283,A,SFR/D,9,Altezza DR  ,MV,MS,STD,"$1,049,000 ",$357.65 ,"4/3,0,0,0",2933/A,1993/ASR,"5,967/0.137",3/113,Y,N,2.5,10/2/19,CRMLSM,Orange
1001,SW19126403,A,SFR/D,27090,Pacific Terrace DR  ,MV,MS,STD,"$1,100,000 ",$371.25 ,"4/3,0,0,0",2963/A,1990/ASR,"7,800/0.1791",128/128,Y,Y,2.5,5/30/19,CRMLSM,Orange
1001,OC19202726,A,SFR/D,25671,Pacific Hills DR  ,MV,MS,STD,"$1,124,900 ",$341.71 ,"4/3,0,0,0",3292/A,1993/ASR,"6,300/0.1446",44/235,Y,N,2.5,8/22/19,CRMLSM,Orange
1001,OC19188517,A,SFR/D,25281,Remesa DR  ,MV,MS,STD,"$1,169,459 ",$334.13 ,"6/4,0,0,0",3500/E,1967/ASR,"6,600/0.1515",59/59,Y,Y,2.5,8/7/19,CRMLSM,Orange
1001,OC19146121,A,SFR/D,26831,Andalusia CIR  ,MV,MS,STD,"$1,226,212 ",$343.57 ,"6/4,0,0,0",3569/A,2008/PUB,"8,960/0.2057",104/104,Y,Y,2.5,6/21/19,CRMLSM,Orange
1001,OC19161425,A,SFR/A,26412,Payaso LN  ,MV,MS,STD,"$1,349,500 ",$324.01 ,"5/3,0,1,0",4165/A,1976/ASR,"11,050/0.2537",87/87,Y,Y,2.5,7/10/19,CRMLSM,Orange
1001,NP19232779,A,SFR/D,2315,Laurel PL  ,NB,N6,"STD,TRUS","$1,499,000 ","$1,323.04 ","3/1,1,0,0",1133/A,1948/EST,"8,211/0.1885",3-Mar,Y,N,2.5,10/2/19,CRMLSM,Orange
1001,NP19123957,A,SFR/D,302,Kings RD  ,NB,N6,STD,"$1,600,000 ",$609.76 ,"3/2,1,0,0",2624/A,1950/ASR,"7,370/0.1692",130/130,Y,N,2,5/28/19,CRMLSM,Orange
1001,NP19143913,A,SFR/D,547,Santa Ana AVE  ,NB,N6,STD,"$1,780,000 ",$847.22 ,"3/1,1,0,0",2101/A,1948/ASR,"5,875/0.1349",108/446,Y,N,2.5,6/19/19,CRMLSM,Orange
1001,OC19130201,A,SFR/D,336,Catalina Drive   ,NB,N6,STD,"$1,799,000 ",$750.52 ,"3/1,1,1,0",2397/P,1955/PUB,"6,102/0.1401",123/123,Y,N,3,6/4/19,CRMLSM,Orange
1001,NP19106937,A,SFR/D,2301,La Linda PL  ,NB,N7,STD,"$1,219,900 ",$705.96 ,"3/2,0,0,0",1728/A,1965/ASR,"8,775/0.2014",148/148,N,N,2.5,5/8/19,CRMLSM,Orange
1001,NP19194662,A,SFR/D,20451,Upper Bay DR  ,NB,N7,TRUS,"$1,249,000 ",$481.31 ,"5/3,0,0,0",2595/A,1967/ASR,"7,200/0.1653",40/40,N,N,2.5,8/14/19,CRMLSM,Orange
1001,LG19169073,A,SFR/D,1641,Indus ST  ,NB,N7,STD,"$1,349,000 ",$545.49 ,"5/3,0,0,0",2473/A,1963/PUB,"11,475/0.2634",80/80,Y,N,2.5,7/17/19,CRMLSM,Orange
1001,OC19167087,A,SFR/D,20291,Riverside DR  ,NB,N7,STD,"$1,375,000 ","$1,145.83 ","2/1,0,1,0",1200/S,1957/SLR,"8,105/0.1861",81/81,Y,N,1,7/16/19,CRMLSM,Orange
1001,NP19172002,A,SFR/D,1618,Irvine AVE  ,NB,N7,STD,"$1,499,000 ",$817.79 ,"3/2,0,1,0",1833/A,1960/ASR,"7,704/0.1769",78/78,N,Y,2.5,7/19/19,CRMLSM,Orange
1001,LG19169618,A,SFR/D,487,62nd ST  ,NB,N8,STD,"$1,300,000 ","$1,113.97 ","3/2,0,0,0",1167/A,1960/ASR,"2,720/0.0624",80/80,Y,N,2,7/17/19,CRMLSM,Orange
1001,OC19122949,A,SFR/D,3702,PARK LN  ,NB,N8,STD,"$1,349,888 ","$1,436.05 ","2/1,0,0,0",940/A,1924/ASR,"1,750/0.0402",132/132,Y,N,2.5,5/26/19,CRMLSM,Orange
1001,NP19165997,A,SFR/D,518,36th   ,NB,N8,STD,"$1,499,997 ","$1,903.55 ","2/1,0,0,0",788/A,1936/ASR,"2,850/0.0654",85/85,Y,N,2.5,7/12/19,CRMLSM,Orange
1001,OC19232634,A,SFR/D,319,Walnut ST  ,NB,N8,STD,"$1,712,400 ",$706.44 ,"5/3,0,0,0",2424/A,1962/ASR,"2,480/0.0569",2-Feb,N,N,2.5,10/3/19,CRMLSM,Orange
1001,NP19160395,A,SFR/D,1603,Balboa AVE  ,NB,N9,STD,"$1,749,000 ","$1,125.48 ","3/3,0,0,0",1554/A,1945/ASR,"1,800/0.0413",89/89,Y,N,2.5,7/8/19,CRMLSM,Orange
1001,OC19105108,A,SFR/D,22,Clermont   ,NC,N26,STD,"$1,495,000 ",$766.67 ,"3/2,0,1,0",1950/AP,1995/ASR,"4,200/0.0964",150/150,Y,N,2.5,5/8/19,CRMLSM,Orange
1001,NP19190432,A,SFR/D,6,Trouville   ,NC,N26,STD,"$1,519,000 ",$794.46 ,"3/2,0,1,0",1912/A,1996/EST,"4,000/0.0918",57/57,N,N,2.5,8/9/19,CRMLSM,Orange
1001,NP19221731,A,SFR/D,6,Grenelle   ,NC,N26,STD,"$1,795,000 ",$767.42 ,"4/2,0,1,0",2339/A,1995/PUB,"4,250/0.0976",18/18,N,N,2.5,9/17/19,CRMLSM,Orange
1001,NP19204962,A,SFR/D,16,Chaminade   ,NC,N26,STD,"$1,900,000 ",$800.67 ,"4/3,0,0,0",2373/A,1993/ASR,"4,986/0.1145",24/24,N,N,2.5,9/11/19,CRMLSM,Orange
1001,OC19230742,A,SFR/D,2,Olinda   ,IR,NK,STD,"$1,100,000 ",$520.59 ,"4/2,0,1,0",2113/A,2000/BLD,"4,972/0.1141",8-Aug,Y,N,2.5,9/27/19,CRMLSM,Orange
1001,PW19168439,A,SFR/D,6,Stonegate   ,IR,NK,STD,"$1,198,000 ",$407.76 ,"4/3,0,1,0",2938/A,2002/BLD,"4,676/0.1073",80/80,Y,N,2.5,7/17/19,CRMLSM,Orange
1001,PW19202080,A,SFR/D,26,Maywood   ,IR,NK,STD,"$1,398,880 ",$461.83 ,"5/3,0,1,0",3029/E,2000/EST,"5,408/0.1242",43/43,Y,N,2.5,8/23/19,CRMLSM,Orange
1001,OC19208667,A,SFR/D,34,Paso Robles   ,IR,NK,STD,"$1,688,000 ",$456.71 ,"4/4,0,0,0",3696/AP,2002/PUB,"6,050/0.1389",38/38,Y,N,2.5,8/28/19,CRMLSM,Orange
1001,LG19128946,A,SFR/D,489,Jasmine ST  ,LB,NL,"STD,TRUS","$1,449,000 ","$1,827.24 ","2/1,0,0,0",793/A,1922/ASR,"6,125/0.1406",126/126,Y,N,2.5,6/1/19,CRMLSM,Orange
1001,OC19218824,A,SFR/D,1060 N,Coast   ,LB,NL,STD,"$1,795,000 ","$1,161.81 ","3/3,0,0,0",1545/A,1940/ASR,"4,356/0.1",23/254,Y,N,2.5,9/12/19,CRMLSM,Orange
1001,OC19226041,A,SFR/D,245,Chiquita ST  ,LB,NL,AUC,"$1,800,000 ","$1,252.61 ","3/2,0,0,0",1437/A,1946/ASR,"4,356/0.1",9/192,Y,N,2.5,9/21/19,CRMLSM,Orange
1001,PW19149567,A,SFR/D,122,33rd ST  ,NB,NP,STD,"$1,599,900 ","$1,013.88 ","4/2,0,0,0",1578/A,1928/ASR,"2,375/0.0545",103/103,Y,N,2.5,6/24/19,CRMLSM,Orange
1001,NP19140957,A,SFR/D,207 E,Bay AVE  ,NB,NP,STD,"$1,995,000 ","$1,246.88 ","3/2,0,0,0",1600/A,1925/PUB,"2,400/0.0551",113/113,Y,N,2.5,6/14/19,CRMLSM,Orange
1001,OC19219395,A,SFR/D,18151,Casselle AVE  ,NTUS,NTS,STD,"$799,900 ",$510.79 ,"4/2,0,0,0",1566/A,1957/ASR,"8,200/0.1882",22/22,Y,N,2,9/13/19,CRMLSM,Orange
1001,PW19138452,A,SFR/D,17541,Rainier DR  ,NTUS,NTS,STD,"$800,000 ",$344.38 ,"4/3,0,0,0",2323/E,1964/EST,"10,353/0.2377",115/140,Y,Y,2,6/12/19,CRMLSM,Orange
1001,OC19206190,A,SFR/D,18382,Manning DR  ,NTUS,NTS,STD,"$859,900 ",$412.22 ,"3/1,1,0,0",2086/A,1955/ASR,"11,800/0.2709",36/36,Y,N,2,8/30/19,CRMLSM,Orange
1001,PW19168558,A,SFR/D,13081,Eton PL  ,NTUS,NTS,TRUS,"$900,000 ",$418.60 ,"3/2,0,0,0",2150/S,1957/ASR,"12,040/0.2764",87/87,Y,N,2,7/10/19,CRMLSM,Orange
1001,OC19164476,A,SFR/D,17861,Fairhaven AVE  ,NTUS,NTS,STD,"$925,000 ",$370.00 ,"4/2,0,0,0",2500/E,1955/ASR,"16,000/0.3673",85/219,Y,Y,2.5,7/12/19,CRMLSM,Orange
1001,PW19201409,A,SFR/D,13901,Hewes   ,SA,NTS,STD,"$949,000 ",$404.00 ,"5/3,0,0,0",2349/OTH,1961/OTH,"10,600/0.2433",46/46,Y,Y,2.5,8/20/19,CRMLSM,Orange
1001,OC19224271,A,SFR/D,13862,Gimbert LN  ,NTUS,NTS,"STD,TRUS","$975,000 ",$459.47 ,"4/2,0,0,0",2122/A,1962/ASR,"13,100/0.3007",4-Apr,N,N,2.5,10/1/19,CRMLSM,Orange
1001,OC19226917,A,SFR/D,13262,ETON PL  ,NTUS,NTS,STD,"$1,000,000 ",$450.05 ,"3/3,0,0,0",2222/A,1957/ASR,"10,000/0.2296",7-Jul,Y,Y,2.5,9/28/19,CRMLSM,Orange
1001,PW19225818,A,SFR/D,17901 E,Santa Clara AVE  ,NTUS,NTS,STD,"$1,024,900 ",$412.10 ,"4/3,0,0,0",2487/A,1965/ASR,"11,500/0.264",14/14,N,N,2,9/21/19,CRMLSM,Orange
1001,OC19136781,A,SFR/D,1012,Hyde Park DR  ,NTUS,NTS,STD,"$1,049,900 ",$360.30 ,"4/2,0,1,0",2914/A,1968/ASR,"12,000/0.2755",106/106,N,Y,2.25,6/21/19,CRMLSM,Orange
1001,OC19155439,A,SFR/D,12939,Villa Rose DR  ,NTUS,NTS,STD,"$1,095,000 ",$467.95 ,"3/2,0,1,0",2340/A,1977/ASR,"12,420/0.2851",89/89,Y,Y,2.5,7/1/19,CRMLSM,Orange
1001,PW19224498,A,SFR/D,18592,Medford AVE  ,NTUS,NTS,STD,"$1,098,000 ",$373.72 ,"4/2,0,1,0",2938/A,1962/ASR,"10,850/0.2491",15/15,Y,Y,2.5,9/20/19,CRMLSM,Orange
1001,OC19227666,A,SFR/D,12432,Baja Panorama   ,NTUS,NTS,STD,"$1,099,000 ",$346.91 ,"4/2,0,2,0",3168/A,1977/PUB,"10,050/0.2307",12-Dec,Y,N,2.5,9/23/19,CRMLSM,Orange
1001,PW19231474,A,SFR/D,13071,Loretta DR  ,NTUS,NTS,STD,"$1,100,000 ",$297.30 ,"5/2,2,0,0",3700/OTH,1961/ASR,"12,125/0.2784",5-May,Y,Y,2.5,9/24/19,CRMLSM,Orange
1001,PW19198849,A,SFR/D,12982,Springwood DR  ,NTUS,NTS,STD,"$1,100,000 ",$422.75 ,"4/2,0,1,0",2602/A,1977/ASR,"11,000/0.2525",46/46,Y,N,2.5,8/20/19,CRMLSM,Orange
1001,PW19231599,A,SFR/D,13382,Kootenay DR  ,NTUS,NTS,STD,"$1,119,000 ",$373.50 ,"5/3,0,1,0",2996/E,1959/EST,"14,800/0.3398",5-May,N,Y,2.5,9/30/19,CRMLSM,Orange
1001,PW19130909,A,SFR/D,18145,Darmel PL  ,NTUS,NTS,STD,"$1,175,000 ",$422.97 ,"4/2,0,1,0",2778/A,1969/ASR,"12,150/0.2789",122/122,Y,Y,2.5,4/28/19,CRMLSM,Orange
1001,OC19224873,A,SFR/D,18812,Oak Ridge DR  ,NTUS,NTS,STD,"$1,195,000 ",$463.18 ,"3/2,0,1,0",2580/E,1958/PUB,"13,970/0.3207",15/15,Y,Y,2.5,9/20/19,CRMLSM,Orange
1001,OC19220284,A,SFR/D,12571,Welbe DR  ,SA,NTS,STD,"$1,195,000 ",$427.09 ,"4/2,1,0,0",2798/A,1979/ASR,"16,422/0.377",15/15,Y,Y,2,9/20/19,CRMLSM,Orange
1001,PV19234391,A,SFR/D,10392,Shadyridge DR  ,NTUS,NTS,STD,"$1,199,999 ",$404.04 ,"5/2,1,1,0",2970/P,1964/ASR,"16,275/0.3736",3/211,Y,Y,2.5,10/2/19,CRMLSM,Orange
1001,PW19232494,A,SFR/D,2062,Redberry RD  ,NTUS,NTS,STD,"$1,235,000 ",$507.40 ,"4/3,0,0,0",2434/A,1961/EST,"10,500/0.241",3-Mar,Y,N,2.5,10/2/19,CRMLSM,Orange
1001,OC19170222,A,SFR/D,1291,Mumford DR  ,NTUS,NTS,STD,"$1,249,000 ",$337.57 ,"6/4,0,0,0",3700/E,1969/EST,"9,860/0.2264",80/134,Y,N,2.5,7/17/19,CRMLSM,Orange
1001,OC19198459,A,SFR/D,12651,Greenwald LN  ,NTUS,NTS,STD,"$1,349,990 ",$503.35 ,"4/2,0,0,0",2682/A,1969/ASR,"22,880/0.5253",43/43,Y,N,2.5,8/23/19,CRMLSM,Orange
1001,OC19182742,A,SFR/D,12151,Singing Wood DR  ,NTUS,NTS,STD,"$1,350,000 ",$647.17 ,"4/2,0,1,0",2086/A,1963/ASR,"31,250/0.7174",72/72,Y,N,2.5,7/25/19,CRMLSM,Orange
1001,PW19130102,A,SFR/D,2161,Salt Air DR  ,NTUS,NTS,STD,"$1,359,000 ",$468.62 ,"4/2,0,1,0",2900/E,1973/ASR,"21,447/0.4924",124/124,N,N,2.5,6/3/19,CRMLSM,Orange
1001,OC19172928,A,SFR/D,9851,Cowan Heights DR  ,NTUS,NTS,STD,"$1,369,000 ",$432.13 ,"4/1,2,0,0",3168/A,1961/ASR,"17,424/0.4",78/149,Y,Y,2.5,7/19/19,CRMLSM,Orange
1001,PW19222828,A,SFR/D,1152,Bradcliff DR  ,NTUS,NTS,STD,"$1,388,000 ",$459.45 ,"3/2,0,0,0",3021/A,1968/ASR,"12,120/0.2782",17/17,Y,N,2.5,9/18/19,CRMLSM,Orange
1001,PW19191402,A,SFR/D,2296,Pavillion DR  ,NTUS,NTS,STD,"$1,435,000 ",$408.95 ,"4/3,0,1,0",3509/A,1973/ASR,"20,394/0.4682",56/119,Y,Y,2.5,8/10/19,CRMLSM,Orange
1001,PW19167437,A,SFR/D,1961,Derby DR  ,NTUS,NTS,"STD,TRUS","$1,450,000 ",$398.68 ,"4/3,0,0,0",3637/E,1979/EST,"13,000/0.2984",80/80,Y,Y,2.5,7/16/19,CRMLSM,Orange
1001,PW19197482,A,SFR/D,10372,Mira Vista DR  ,NTUS,NTS,STD,"$1,499,000 ",$414.09 ,"5/4,0,0,0",3620/A,1966/ASR,"33,800/0.7759",50/50,Y,Y,2.5,8/16/19,CRMLSM,Orange
1001,OC19192777,A,SFR/D,13571,Belle Rive   ,NTUS,NTS,STD,"$1,549,000 ",$368.90 ,"4/2,1,1,0",4199/A,1991/PUB,"10,200/0.2342",52/52,Y,Y,2.5,8/14/19,CRMLSM,Orange
1001,PW19231810,A,SFR/D,10281,Overhill DR  ,NTUS,NTS,STD,"$1,599,000 ",$568.23 ,"4/3,0,0,0",2814/A,1965/ASR,"43,355/0.9953",5-May,Y,Y,2.5,9/25/19,CRMLSM,Orange
1001,OC19204703,A,SFR/D,11291,SKYLINE DR  ,NTUS,NTS,"STD,TRUS","$1,599,000 ",$456.73 ,"5/3,1,0,0",3501/AP,1974/APP,"19,800/0.4545",41/41,Y,Y,3,8/25/19,CRMLSM,Orange
1001,OC19177177,A,SFR/D,1792,SE Skyline DR  ,NTUS,NTS,STD,"$1,930,000 ",$562.03 ,"4/3,0,1,0",3434/A,1972/ASR,"19,500/0.4477",99/99,Y,Y,2.5,6/28/19,CRMLSM,Orange
1001,OC19176605,A,SFR/A,2006,Vista Cajon   ,NB,NV,STD,"$1,175,000 ",$695.68 ,"3/2,0,0,0",1689/A,1964/ASR,"1,546/0.0355",73/73,Y,N,2,7/24/19,CRMLSM,Orange
1001,PW19142064,A,SFR/D,71,Pelican CT  ,NB,NV,STD,"$1,395,000 ",$530.82 ,"2/3,0,1,0",2628/A,1986/APP,"3,500/0.0803",103/103,Y,N,2.5,6/24/19,CRMLSM,Orange
1001,OC19197236,A,SFR/D,2834,Catalpa ST  ,NB,NV,STD,"$1,499,000 ",$599.84 ,"4/3,0,0,0",2499/A,1964/EST,"10,287/0.2362",45/45,Y,N,2.5,8/21/19,CRMLSM,Orange
1001,NP19150794,A,SFR/D,2012,Port Chelsea PL  ,NB,NV,STD,"$1,749,000 ","$1,175.40 ","3/2,0,0,0",1488/A,1969/EST,"5,915/0.1358",101/101,Y,N,2.5,6/26/19,CRMLSM,Orange
